360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780,785,790,795,800,805,810,815,820,825,830
0.17602,0.17602,0.17602,0.17602,0.17602,0.18172,0.18756,0.19354,0.19983,0.20628,0.21152,0.20944,0.20352,0.1985,0.19473,0.19149,0.18842,0.18529,0.18231,0.17978,0.17804,0.17718,0.17637,0.17467,0.17192,0.16834,0.16488,0.1625,0.16135,0.1612,0.16111,0.16047,0.16075,0.16357,0.16904,0.17689,0.18673,0.1985,0.21355,0.23345,0.25938,0.29341,0.34157,0.4083,0.48749,0.57053,0.64908,0.71596,0.7683,0.80508,0.82849,0.84185,0.84979,0.85637,0.86217,0.86695,0.87064,0.87337,0.87575,0.87822,0.88011,0.88074,0.88075,0.88086,0.88083,0.88044,0.8805,0.88167,0.88291,0.88412,0.88529,0.88645,0.8876,0.88874,0.88987,0.89099,0.8921,0.8932,0.89429,0.89537,0.89644,0.8975,0.89855,0.89959,0.90062,0.90062,0.90062,0.90062,0.90062,0.90062,0.90062,0.90062,0.90062,0.90062,0.90062
0.03951,0.03951,0.03951,0.03951,0.03951,0.04449,0.05006,0.05629,0.06081,0.07233,0.08032,0.08522,0.08742,0.08748,0.08644,0.0852,0.08358,0.08121,0.07806,0.07423,0.06998,0.06554,0.06091,0.05612,0.05174,0.04833,0.04593,0.04441,0.04337,0.04243,0.04169,0.04131,0.04139,0.04207,0.04366,0.04679,0.05302,0.06419,0.0822,0.10861,0.1434,0.18552,0.23131,0.27651,0.31696,0.34933,0.37353,0.39051,0.40201,0.40996,0.41601,0.42172,0.42833,0.43684,0.44755,0.46045,0.47495,0.49066,0.50855,0.52962,0.55369,0.57982,0.60514,0.62726,0.64752,0.6676,0.68675,0.7036,0.71681,0.73386,0.74863,0.76285,0.7765,0.78958,0.80209,0.81403,0.82541,0.83623,0.84651,0.85625,0.86547,0.87419,0.88242,0.89018,0.89748,0.89748,0.89748,0.89748,0.89748,0.89748,0.89748,0.89748,0.89748,0.89748,0.89748
0.24167,0.24167,0.24167,0.24167,0.24167,0.21622,0.18687,0.16204,0.14514,0.12981,0.11536,0.10584,0.1043,0.09871,0.09483,0.09767,0.09829,0.09474,0.09395,0.09191,0.08603,0.08133,0.07541,0.06828,0.06159,0.05719,0.05416,0.05087,0.04867,0.04995,0.05235,0.05565,0.0598,0.06338,0.07119,0.08203,0.09658,0.11374,0.1325,0.15516,0.18331,0.21658,0.25334,0.29135,0.33392,0.37966,0.42691,0.47137,0.5126,0.54874,0.5796,0.60302,0.6223,0.63769,0.64759,0.65705,0.66606,0.67239,0.67883,0.67562,0.67555,0.67885,0.67821,0.67843,0.68161,0.68412,0.68273,0.68325,0.68676,0.68639,0.68745,0.68851,0.68957,0.69063,0.69169,0.69275,0.6938,0.69485,0.6959,0.69695,0.69799,0.69903,0.70007,0.70111,0.70215,0.70215,0.70215,0.70215,0.70215,0.70215,0.70215,0.70215,0.70215,0.70215,0.70215
0.04337,0.04337,0.04337,0.04337,0.04337,0.04333,0.04328,0.04324,0.04327,0.04311,0.04307,0.0432,0.04357,0.04419,0.04496,0.04572,0.04625,0.04641,0.04644,0.04655,0.04635,0.04557,0.04496,0.04556,0.04863,0.05497,0.06332,0.07191,0.07909,0.08373,0.08654,0.08841,0.08912,0.08836,0.08654,0.08414,0.08118,0.07767,0.07423,0.07149,0.06947,0.06819,0.06818,0.07069,0.07949,0.09754,0.12216,0.14933,0.17516,0.19672,0.21476,0.23037,0.24254,0.2503,0.25485,0.25781,0.26021,0.26266,0.26487,0.26641,0.26735,0.26785,0.26795,0.2677,0.26735,0.26713,0.26696,0.26668,0.26616,0.26598,0.26566,0.26535,0.26503,0.26471,0.2644,0.26408,0.26376,0.26345,0.26313,0.26282,0.2625,0.26219,0.26187,0.26156,0.26124,0.26124,0.26124,0.26124,0.26124,0.26124,0.26124,0.26124,0.26124,0.26124,0.26124
0.33532,0.33532,0.33532,0.33532,0.33532,0.33683,0.33833,0.33984,0.3414,0.34301,0.3451,0.34676,0.3482,0.34976,0.3513,0.35261,0.3538,0.35499,0.3562,0.35738,0.3585,0.35955,0.3607,0.36205,0.3634,0.36454,0.3656,0.36676,0.3682,0.37009,0.3727,0.37625,0.3808,0.38614,0.3911,0.39457,0.3966,0.39753,0.3976,0.39728,0.3979,0.40103,0.4083,0.42058,0.4355,0.45009,0.4622,0.47043,0.4756,0.47895,0.4812,0.48286,0.4841,0.48498,0.4856,0.48607,0.4867,0.48768,0.4887,0.48941,0.4898,0.48999,0.4903,0.49098,0.4919,0.49283,0.4937,0.49444,0.4949,0.49534,0.49577,0.49619,0.49662,0.49704,0.49747,0.49789,0.49832,0.49874,0.49917,0.49959,0.50002,0.50044,0.50087,0.50129,0.50172,0.50172,0.50172,0.50172,0.50172,0.50172,0.50172,0.50172,0.50172,0.50172,0.50172
0.16992,0.16992,0.16992,0.16992,0.16992,0.17295,0.17602,0.17913,0.18141,0.18593,0.18883,0.19137,0.19479,0.20029,0.2089,0.22103,0.23492,0.24851,0.26083,0.27135,0.28027,0.28799,0.2948,0.30093,0.3066,0.31208,0.318,0.32476,0.33168,0.33767,0.34119,0.34098,0.33712,0.33041,0.32312,0.31756,0.31476,0.31513,0.3181,0.32241,0.3251,0.32407,0.32228,0.32449,0.33775,0.36682,0.40525,0.44457,0.47934,0.50614,0.52637,0.54227,0.55469,0.56419,0.57172,0.5782,0.58395,0.58911,0.59367,0.59765,0.6015,0.60563,0.60997,0.61431,0.61843,0.62214,0.62533,0.62795,0.62993,0.63284,0.63536,0.63788,0.64039,0.64289,0.64538,0.64787,0.65035,0.65282,0.65528,0.65773,0.66018,0.66262,0.66504,0.66746,0.66987,0.66987,0.66987,0.66987,0.66987,0.66987,0.66987,0.66987,0.66987,0.66987,0.66987
0.03466,0.03466,0.03466,0.03466,0.03466,0.03537,0.03609,0.03683,0.03767,0.03829,0.0391,0.04003,0.04104,0.04212,0.04349,0.04531,0.04737,0.04944,0.05166,0.05419,0.05696,0.05989,0.06299,0.06628,0.06973,0.07323,0.07667,0.07996,0.0832,0.08647,0.08973,0.09289,0.09576,0.09824,0.10056,0.10293,0.10535,0.10777,0.11015,0.1125,0.11485,0.1173,0.12026,0.12415,0.12934,0.13622,0.14527,0.15696,0.1714,0.18852,0.20764,0.2281,0.2497,0.27223,0.29483,0.31669,0.3378,0.35841,0.37905,0.40003,0.42039,0.43917,0.45673,0.47371,0.49042,0.50703,0.52319,0.53846,0.55239,0.56804,0.58283,0.59748,0.61196,0.62624,0.6403,0.65413,0.6677,0.681,0.69401,0.70672,0.71912,0.73119,0.74292,0.75432,0.76537,0.76537,0.76537,0.76537,0.76537,0.76537,0.76537,0.76537,0.76537,0.76537,0.76537
0.0308,0.0308,0.0308,0.0308,0.0308,0.0331,0.03556,0.0382,0.04031,0.04443,0.04751,0.04967,0.05105,0.05186,0.05253,0.05346,0.0547,0.05623,0.05805,0.06016,0.06249,0.06492,0.06732,0.06952,0.07145,0.07306,0.07441,0.07559,0.07648,0.07701,0.07747,0.07817,0.07924,0.08086,0.08358,0.08811,0.09531,0.1058,0.11916,0.1345,0.1504,0.16541,0.17859,0.18928,0.19761,0.20396,0.20914,0.21381,0.21771,0.22041,0.22166,0.22146,0.22077,0.22081,0.22303,0.22881,0.239,0.25451,0.27704,0.308,0.34672,0.39138,0.4373,0.48016,0.51979,0.55666,0.58977,0.61775,0.63924,0.66823,0.69292,0.71656,0.73905,0.76037,0.78045,0.7993,0.81691,0.8333,0.84849,0.86252,0.87545,0.88732,0.89819,0.90812,0.91717,0.91717,0.91717,0.91717,0.91717,0.91717,0.91717,0.91717,0.91717,0.91717,0.91717
0.06498,0.06498,0.06498,0.06498,0.06498,0.06692,0.0689,0.07094,0.0731,0.07538,0.0785,0.0813,0.0841,0.08752,0.0918,0.09696,0.1025,0.10789,0.1129,0.11747,0.1218,0.12611,0.1304,0.13466,0.139,0.14355,0.1484,0.15359,0.159,0.16433,0.1688,0.17166,0.1728,0.17246,0.1716,0.17132,0.1725,0.17559,0.1796,0.18329,0.1858,0.18685,0.1881,0.1917,0.1999,0.21409,0.2322,0.2514,0.2694,0.2845,0.2969,0.3072,0.3157,0.32272,0.3289,0.33486,0.3408,0.34674,0.3524,0.35758,0.3626,0.36783,0.3732,0.37853,0.3836,0.38829,0.393,0.39783,0.4012,0.40448,0.40765,0.41084,0.41403,0.41723,0.42043,0.42364,0.42686,0.43008,0.43332,0.43655,0.43979,0.44304,0.44629,0.44955,0.45281,0.45281,0.45281,0.45281,0.45281,0.45281,0.45281,0.45281,0.45281,0.45281,0.45281
0.10927,0.10927,0.10927,0.10927,0.10927,0.1119,0.11458,0.11733,0.1202,0.12316,0.1259,0.12589,0.1245,0.12359,0.1232,0.12298,0.123,0.12334,0.1238,0.12417,0.1245,0.12484,0.1251,0.12518,0.1251,0.12501,0.1256,0.12801,0.1348,0.14805,0.1664,0.18711,0.2052,0.21662,0.2233,0.22905,0.2393,0.25936,0.2925,0.33928,0.3914,0.43925,0.4769,0.50097,0.5146,0.5221,0.526,0.5281,0.529,0.52902,0.5286,0.5281,0.5275,0.52676,0.526,0.52534,0.5246,0.52361,0.5226,0.52181,0.5211,0.52029,0.5195,0.51887,0.5182,0.51729,0.5162,0.51512,0.5144,0.5137,0.51303,0.51235,0.51168,0.511,0.51033,0.50965,0.50897,0.5083,0.50762,0.50695,0.50627,0.5056,0.50492,0.50425,0.50357,0.50357,0.50357,0.50357,0.50357,0.50357,0.50357,0.50357,0.50357,0.50357,0.50357
0.02509,0.02509,0.02509,0.02509,0.02509,0.02701,0.02908,0.03129,0.03197,0.03714,0.03952,0.03916,0.03614,0.03094,0.02572,0.02242,0.02035,0.01859,0.01787,0.01943,0.02472,0.03577,0.0565,0.08996,0.13394,0.18288,0.2232,0.2432,0.24664,0.2407,0.23085,0.22122,0.21248,0.20455,0.19769,0.19234,0.18925,0.18913,0.19252,0.19974,0.21059,0.2247,0.24147,0.26062,0.28317,0.31075,0.34583,0.39045,0.44412,0.50458,0.56506,0.61852,0.66127,0.69166,0.7127,0.72818,0.74021,0.75035,0.75977,0.76939,0.77972,0.79098,0.80256,0.81379,0.8244,0.83423,0.84297,0.8503,0.85588,0.86331,0.86964,0.87572,0.88156,0.88715,0.89252,0.89765,0.90257,0.90728,0.91178,0.91609,0.9202,0.92413,0.92788,0.93146,0.93487,0.93487,0.93487,0.93487,0.93487,0.93487,0.93487,0.93487,0.93487,0.93487,0.93487
0.12356,0.12356,0.12356,0.12356,0.12356,0.13071,0.13822,0.14608,0.14874,0.16578,0.17316,0.17444,0.17316,0.1722,0.17167,0.17114,0.17068,0.17047,0.17068,0.1715,0.17316,0.17586,0.17962,0.1843,0.18935,0.19425,0.19927,0.20499,0.21238,0.22278,0.23849,0.26174,0.2934,0.33353,0.38028,0.43126,0.48394,0.53577,0.58432,0.62791,0.66763,0.70476,0.73852,0.76792,0.79343,0.81553,0.83334,0.84628,0.85638,0.86565,0.87355,0.87932,0.88378,0.88789,0.89152,0.89442,0.89689,0.89928,0.90145,0.90319,0.90443,0.90521,0.90572,0.90617,0.90672,0.90745,0.9083,0.90916,0.90989,0.91076,0.91157,0.91237,0.91316,0.91394,0.91472,0.9155,0.91626,0.91703,0.91778,0.91853,0.91927,0.92001,0.92074,0.92146,0.92218,0.92218,0.92218,0.92218,0.92218,0.92218,0.92218,0.92218,0.92218,0.92218,0.92218
0.00012,0.00012,0.00012,0.00012,0.00012,0.01062,0.02084,0.03107,0.04157,0.05232,0.06229,0.07034,0.07607,0.07961,0.08233,0.08564,0.08976,0.09456,0.09986,0.10554,0.11177,0.11877,0.12662,0.13529,0.1444,0.15365,0.16337,0.17397,0.18569,0.19876,0.21356,0.23039,0.24906,0.26935,0.29154,0.31594,0.34258,0.37131,0.40142,0.43235,0.4645,0.49808,0.53141,0.56281,0.59236,0.62034,0.6462,0.66928,0.68945,0.70682,0.72194,0.73531,0.74695,0.75689,0.76575,0.77407,0.78137,0.7872,0.79221,0.79723,0.80262,0.80842,0.81375,0.81785,0.82133,0.82495,0.82862,0.83218,0.83587,0.83979,0.84305,0.84486,0.84588,0.84712,0.8496,0.85043,0.8519,0.85335,0.8548,0.85624,0.85766,0.85907,0.86047,0.86186,0.86323,0.86323,0.86323,0.86323,0.86323,0.86323,0.86323,0.86323,0.86323,0.86323,0.86323
0.37853,0.37853,0.37853,0.37853,0.37853,0.40061,0.41716,0.43082,0.44274,0.45364,0.46388,0.47366,0.48294,0.49171,0.50041,0.50937,0.51814,0.5263,0.53427,0.5426,0.55151,0.56099,0.57041,0.57915,0.58732,0.59526,0.60357,0.61278,0.62303,0.63425,0.64599,0.65789,0.67036,0.68406,0.69997,0.71856,0.73784,0.75548,0.77019,0.78135,0.78986,0.79689,0.8031,0.80879,0.81341,0.8164,0.81801,0.81876,0.81934,0.82031,0.82163,0.82311,0.82467,0.82636,0.82855,0.83152,0.83481,0.83794,0.84114,0.84471,0.84844,0.85209,0.85572,0.85943,0.86329,0.86723,0.87082,0.87373,0.87657,0.87984,0.88271,0.88441,0.88579,0.8877,0.88946,0.8903,0.89074,0.89141,0.892,0.89212,0.892,0.89196,0.892,0.89204,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892,0.892
0.20026,0.20026,0.20026,0.20026,0.20026,0.2122,0.22466,0.23763,0.2515,0.26605,0.2812,0.28563,0.2838,0.28249,0.282,0.28135,0.281,0.28161,0.2832,0.28567,0.289,0.2933,0.2991,0.30695,0.317,0.32939,0.3447,0.36343,0.3854,0.41039,0.4386,0.47037,0.5062,0.54626,0.5894,0.6341,0.6788,0.72176,0.7606,0.79314,0.8187,0.83727,0.85,0.8583,0.8634,0.86637,0.8678,0.86812,0.8677,0.86688,0.8659,0.86494,0.8639,0.86263,0.861,0.85898,0.857,0.85543,0.8541,0.85264,0.8504,0.84708,0.8439,0.84212,0.8415,0.84134,0.8407,0.83899,0.8374,0.83582,0.83428,0.83273,0.83116,0.82958,0.828,0.8264,0.82478,0.82316,0.82152,0.81988,0.81822,0.81655,0.81486,0.81317,0.81146,0.81146,0.81146,0.81146,0.81146,0.81146,0.81146,0.81146,0.81146,0.81146,0.81146
0.10281,0.10281,0.10281,0.10281,0.10281,0.09292,0.08404,0.07621,0.06814,0.0624,0.06158,0.05854,0.05464,0.05502,0.05832,0.0584,0.05462,0.0529,0.05304,0.0521,0.05075,0.05128,0.053,0.05316,0.05188,0.0524,0.0551,0.05851,0.06343,0.07062,0.08218,0.10589,0.14388,0.19506,0.25332,0.3075,0.35271,0.38845,0.41659,0.43753,0.45206,0.46315,0.47193,0.479,0.48644,0.49282,0.49629,0.5002,0.50456,0.50626,0.50779,0.51042,0.51055,0.50984,0.50953,0.50935,0.5127,0.51496,0.51194,0.51094,0.51107,0.50985,0.50758,0.50201,0.49937,0.5013,0.50444,0.5139,0.51821,0.52735,0.53455,0.54175,0.54893,0.55608,0.56322,0.57032,0.5774,0.58445,0.59146,0.59844,0.60537,0.61227,0.61911,0.62592,0.63267,0.63267,0.63267,0.63267,0.63267,0.63267,0.63267,0.63267,0.63267,0.63267,0.63267
0.18151,0.18151,0.18151,0.18151,0.18151,0.17829,0.17511,0.17198,0.1688,0.16558,0.1616,0.159,0.1581,0.15881,0.1613,0.16571,0.1717,0.17895,0.1876,0.19777,0.209,0.22112,0.2356,0.25362,0.2734,0.29329,0.315,0.34048,0.3692,0.40017,0.4329,0.46717,0.5032,0.54088,0.5784,0.614,0.6477,0.67979,0.7097,0.73677,0.7607,0.78141,0.7994,0.81523,0.8292,0.84155,0.8524,0.86185,0.8699,0.87659,0.8823,0.88735,0.8916,0.89487,0.8974,0.89946,0.9011,0.90232,0.9033,0.90419,0.905,0.9057,0.9063,0.9068,0.9072,0.90752,0.9079,0.9084,0.9088,0.90918,0.90956,0.90993,0.9103,0.91066,0.91103,0.9114,0.91176,0.91212,0.91249,0.91285,0.9132,0.91356,0.91392,0.91427,0.91463,0.91463,0.91463,0.91463,0.91463,0.91463,0.91463,0.91463,0.91463,0.91463,0.91463
0.06462,0.06462,0.06462,0.06462,0.06462,0.065,0.0662,0.06758,0.06839,0.07185,0.08117,0.09389,0.11434,0.14548,0.1798,0.20758,0.22587,0.24072,0.25486,0.26272,0.26805,0.27812,0.28681,0.29048,0.292,0.29516,0.30288,0.31468,0.32907,0.34463,0.35691,0.36974,0.38422,0.39686,0.40592,0.41045,0.41237,0.41646,0.42207,0.42657,0.42941,0.4309,0.43186,0.43417,0.43799,0.44134,0.44276,0.4441,0.44574,0.44656,0.44617,0.44794,0.44909,0.44919,0.45155,0.45456,0.45681,0.45528,0.45003,0.44666,0.44579,0.44445,0.4443,0.44272,0.44242,0.44704,0.45358,0.46121,0.46357,0.47205,0.47816,0.48429,0.49042,0.49655,0.50268,0.50881,0.51494,0.52106,0.52718,0.53329,0.53939,0.54548,0.55155,0.55761,0.56365,0.56365,0.56365,0.56365,0.56365,0.56365,0.56365,0.56365,0.56365,0.56365,0.56365
0.0458,0.0458,0.0458,0.0458,0.0458,0.04489,0.04394,0.04317,0.04467,0.0465,0.04793,0.04699,0.04621,0.044,0.04456,0.04653,0.04711,0.04794,0.04801,0.04537,0.04556,0.04574,0.04704,0.04889,0.04999,0.05113,0.05184,0.05266,0.0578,0.06583,0.07923,0.09316,0.10443,0.11237,0.11717,0.11799,0.11843,0.11869,0.11877,0.1174,0.11503,0.12031,0.12027,0.12087,0.12009,0.12214,0.12237,0.12116,0.11951,0.11896,0.11864,0.11826,0.11813,0.11937,0.11881,0.11634,0.11621,0.11637,0.11656,0.11571,0.11537,0.11267,0.1142,0.11624,0.11636,0.1132,0.11456,0.11781,0.11627,0.11443,0.11559,0.11697,0.11711,0.11871,0.11979,0.11884,0.1178,0.11833,0.1188,0.11906,0.1203,0.12106,0.12099,0.1212,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123,0.12123
